ID,spend,email,source,freeship,corn,eastofmiss,repeatorder
1109429,177,corporate,search,0,0,0,0
1108831,165,other,direct,1,0,0,0
1107103,118,popular,direct,1,0,0,0
1105494,37,other,referral,0,0,0,0
1104973,68,popular,referral,0,0,0,0
1104918,155,other,referral,0,1,0,1
1103601,80,popular,referral,1,0,1,0
1103329,104,corporate,referral,1,0,1,0
1102675,145,other,search,1,1,0,0
1099972,174,corporate,referral,1,0,1,0
1099379,179,other,direct,0,0,0,0
1098654,160,corporate,referral,1,1,0,1
1095425,197,other,referral,1,1,1,0
1095130,218,corporate,search,1,1,1,1
1094705,196,popular,direct,1,0,0,0
1094271,139,corporate,search,0,1,0,0
1094231,195,other,referral,1,1,1,0
1094222,32,corporate,referral,0,1,1,0
1093447,138,other,search,1,0,1,0
1093370,190,other,referral,0,0,0,0
1090108,31,popular,search,1,0,0,0
1087731,196,corporate,direct,1,0,0,1
1085624,88,popular,referral,0,0,0,0
1085515,35,corporate,direct,1,1,0,0
1083691,43,popular,search,1,0,0,0
1081123,104,corporate,search,0,1,1,0
1080244,147,popular,direct,0,0,0,0
1079857,46,popular,referral,1,1,1,0
1076250,206,popular,search,0,1,1,0
1075919,68,corporate,direct,0,1,1,0
1075412,159,popular,search,1,1,1,0
1074130,136,popular,direct,0,1,1,1
1073754,151,popular,direct,0,0,0,0
1073732,30,corporate,direct,0,0,0,0
1070464,191,other,search,0,1,0,1
1068092,201,corporate,referral,0,1,1,0
1067509,43,other,direct,1,1,0,0
1065559,152,popular,direct,0,1,1,0
1065188,20,popular,direct,1,1,1,0
1062143,27,corporate,search,1,0,1,0
1061029,213,other,direct,0,1,1,0
1060728,29,other,direct,1,0,0,0
1057801,28,popular,direct,0,0,1,0
1057710,107,other,direct,0,0,0,0
1057668,117,other,search,0,1,1,0
1055563,83,other,referral,0,0,1,1
1054509,103,other,search,1,0,0,0
1053279,121,popular,search,1,1,0,0
1052522,117,other,direct,1,1,1,0
1052394,175,other,referral,1,1,1,0
1051923,61,other,direct,0,1,0,1
1051706,68,other,direct,0,0,1,0
1050630,204,popular,direct,1,0,1,0
1049833,89,popular,referral,0,0,0,0
1047242,21,popular,direct,0,1,1,0
1046413,87,other,search,0,1,1,0
1045938,94,corporate,search,0,1,1,0
1045572,130,corporate,search,1,0,0,0
1045440,148,popular,direct,0,0,0,0
1043063,198,popular,direct,0,1,0,1
1041170,178,corporate,search,1,1,1,0
1040888,49,corporate,referral,1,1,1,0
1037216,72,corporate,referral,1,1,1,0
1035221,138,popular,search,0,1,1,0
1031939,51,other,search,0,1,1,0
1031086,123,corporate,direct,1,1,1,0
1030710,182,corporate,search,1,0,1,0
1029436,96,corporate,referral,0,0,1,0
1028908,203,corporate,search,0,0,0,0
1027431,102,popular,search,0,0,1,0
1027182,27,other,direct,0,0,1,0
1026480,169,corporate,search,0,0,1,0
1025682,38,other,search,0,0,0,0
1023532,32,corporate,referral,0,0,1,0
1019779,33,corporate,direct,1,0,0,0
1019145,123,corporate,search,0,1,0,0
1018161,50,popular,search,0,0,1,0
1017705,197,popular,direct,0,0,0,0
1017615,115,other,direct,0,0,0,0
1017158,66,corporate,direct,1,1,0,1
1013974,40,corporate,direct,0,1,1,0
1013955,155,other,referral,1,0,0,0
1013021,165,popular,referral,0,0,0,0
1011355,118,other,direct,0,1,0,1
1010363,202,corporate,search,0,1,0,1
1009597,35,popular,referral,0,0,1,0
1009035,83,other,direct,0,0,1,0
1008752,92,popular,search,1,1,0,1
1008479,78,other,referral,1,0,0,0
1008326,211,other,direct,1,1,0,1
1004939,89,popular,search,0,0,1,0
1003527,36,corporate,referral,1,1,0,0
1001270,196,corporate,search,0,0,1,1
1001118,100,other,search,1,0,1,0
999838,131,corporate,direct,1,0,0,0
995864,184,popular,direct,0,0,0,0
995105,113,other,search,1,0,1,0
992289,207,popular,referral,0,0,1,0
990905,96,corporate,search,1,1,1,0
989926,83,popular,search,0,1,0,0
988457,150,corporate,search,0,1,1,0
986962,139,other,direct,1,0,1,1
986130,194,corporate,direct,0,0,1,0
985724,193,popular,search,0,1,1,0
985130,172,other,referral,0,1,1,0
983688,190,corporate,direct,1,1,0,1
982673,43,corporate,direct,0,0,0,0
981835,42,other,direct,0,1,0,1
980512,89,popular,referral,1,1,1,0
979635,118,other,direct,1,0,0,1
978719,31,popular,referral,1,1,1,0
978218,39,corporate,direct,1,1,0,1
978000,130,other,referral,0,1,0,1
976464,24,corporate,referral,0,0,1,0
976126,30,other,direct,0,0,0,0
972420,190,corporate,referral,1,0,1,1
970979,203,corporate,search,1,1,0,1
970018,192,popular,referral,0,0,0,0
967037,212,popular,direct,1,1,1,0
965290,198,corporate,direct,0,1,0,1
964243,52,popular,referral,0,0,1,0
963760,70,other,direct,1,1,1,1
963701,186,other,referral,1,0,1,0
962747,165,popular,search,1,1,0,1
962047,62,popular,search,0,0,0,0
961594,95,popular,direct,0,1,1,0
959636,127,other,direct,1,0,1,1
958827,207,popular,search,0,1,1,0
957858,158,corporate,referral,0,1,0,1
957794,29,corporate,referral,0,0,1,0
957776,31,other,search,0,1,0,0
956937,170,popular,direct,1,1,1,0
956562,212,other,referral,0,1,0,1
956437,108,other,referral,1,1,0,1
956285,144,corporate,referral,0,1,1,0
955506,65,corporate,referral,1,1,1,0
955128,104,popular,direct,1,0,1,0
952945,47,popular,search,0,1,0,0
951599,73,popular,search,1,0,0,0
950080,112,other,search,0,0,0,0
948755,187,corporate,search,0,1,0,1
948346,42,corporate,direct,1,1,0,1
945004,181,popular,direct,0,1,0,1
942879,202,popular,referral,1,1,0,1
942611,198,other,referral,1,0,0,0
937278,135,other,search,1,0,1,0
937133,163,other,referral,0,1,0,1
934753,33,other,referral,1,1,0,0
933758,124,popular,referral,0,0,0,0
932953,203,corporate,search,0,0,1,1
932764,157,corporate,direct,1,0,0,1
932465,202,corporate,search,0,0,0,0
931357,80,popular,direct,0,1,1,0
928091,156,other,direct,1,0,1,1
927913,201,other,direct,0,1,1,0
927758,89,corporate,search,1,1,0,1
927733,181,corporate,search,0,1,0,1
926848,140,popular,direct,0,1,1,0
926345,101,popular,direct,0,1,1,0
924838,93,other,search,0,0,1,1
924480,113,corporate,referral,0,1,0,1
924351,30,other,referral,0,1,0,0
922733,131,other,referral,1,0,1,0
922666,55,popular,referral,0,0,1,0
921265,29,corporate,search,1,0,1,0
920697,132,popular,direct,0,0,1,0
920192,87,other,direct,1,0,0,0
919531,43,popular,search,1,1,0,0
918812,178,other,referral,1,0,0,0
918256,120,popular,direct,1,1,1,0
918002,67,other,search,0,1,1,0
917892,124,popular,referral,1,1,1,0
917499,22,corporate,search,0,0,1,0
915804,175,corporate,search,1,1,1,0
915798,192,corporate,direct,0,0,0,0
915449,156,popular,referral,1,1,0,1
914999,215,corporate,referral,1,0,0,0
911171,198,corporate,search,0,0,1,1
909536,159,corporate,direct,1,0,1,1
909139,180,popular,direct,1,1,0,1
908469,85,corporate,direct,0,1,1,0
907592,170,popular,direct,1,0,0,0
907142,79,other,referral,1,1,1,0
906029,134,other,search,1,1,0,0
905384,210,corporate,direct,1,1,0,1
904867,110,popular,search,1,1,0,1
902699,39,popular,direct,1,0,0,0
902208,45,popular,search,0,0,0,0
900839,163,corporate,referral,0,1,1,0
900791,174,corporate,direct,1,1,0,1
897676,151,popular,search,0,1,1,0
895853,206,popular,search,0,0,1,0
894361,185,other,direct,0,0,0,0
893981,159,corporate,direct,0,1,1,0
893094,177,other,search,0,0,1,0
892928,174,popular,referral,0,0,1,0
891357,33,corporate,search,1,1,0,1
889825,146,other,search,1,1,0,1
889462,135,other,search,1,0,0,0
889147,24,corporate,direct,1,1,1,0
887636,75,popular,direct,1,0,1,0
887172,189,popular,search,0,1,1,0
887039,68,corporate,referral,1,0,0,0
886883,111,popular,direct,0,0,0,1
884667,132,other,direct,0,1,0,0
883785,169,popular,direct,1,0,0,0
883056,112,corporate,search,1,1,0,1
882100,205,corporate,search,1,0,1,0
882021,21,popular,search,0,1,1,0
881509,163,corporate,search,0,0,0,0
881138,214,corporate,referral,0,1,0,1
880883,67,popular,referral,1,1,1,1
878991,176,other,direct,0,0,0,1
878120,107,other,direct,0,1,0,1
877413,160,corporate,search,0,0,0,0
876807,134,popular,search,1,1,1,0
872768,80,popular,direct,0,1,0,1
871459,122,other,referral,1,1,0,1
870788,149,corporate,direct,0,1,1,0
869338,110,corporate,direct,0,0,0,0
868861,132,other,direct,1,1,1,0
868522,26,other,direct,0,0,1,0
868501,103,corporate,referral,1,0,0,1
866467,154,other,referral,1,1,1,0
866278,24,other,referral,1,0,0,0
865317,119,other,direct,1,1,0,1
864385,179,corporate,search,0,1,0,1
864047,132,other,referral,1,1,0,1
862323,216,popular,direct,0,0,1,0
859624,211,other,direct,1,1,1,0
858819,86,other,referral,1,0,1,0
858373,92,corporate,search,0,0,1,0
857902,166,corporate,search,0,1,1,0
857415,129,corporate,referral,1,1,0,1
857302,200,popular,search,1,0,1,0
856028,174,other,search,1,0,0,0
854846,206,other,search,0,0,1,0
854222,142,other,referral,0,1,0,1
852463,213,other,direct,0,1,0,1
850775,69,popular,direct,0,0,1,0
850695,48,corporate,search,1,0,0,0
849538,141,other,search,0,1,0,1
847386,84,corporate,referral,0,0,0,0
847074,168,popular,referral,0,0,0,0
846657,124,other,direct,1,0,0,0
846597,79,popular,direct,0,1,1,0
844620,108,corporate,direct,1,0,1,1
842920,41,corporate,search,0,1,0,0
841886,196,popular,referral,0,0,0,0
841663,129,corporate,direct,1,0,0,1
838592,102,corporate,direct,0,0,1,0
837133,147,other,direct,0,1,0,1
832253,91,popular,referral,0,0,0,0
832030,97,popular,search,0,0,0,0
830971,129,popular,direct,1,1,0,0
829967,72,popular,direct,0,0,0,0
828549,31,other,direct,0,0,0,0
828221,61,popular,referral,1,0,0,0
827501,166,corporate,search,0,0,1,0
827465,74,other,direct,1,1,0,1
827424,122,other,referral,1,0,1,0
827108,205,corporate,search,1,1,1,1
825794,196,corporate,direct,1,1,0,1
824884,129,corporate,referral,0,0,1,0
824297,160,corporate,referral,1,0,0,0
823931,144,popular,search,1,0,1,0
823526,178,other,search,0,1,1,0
823131,92,other,search,0,1,1,0
822990,176,corporate,search,1,0,1,1
822143,22,popular,referral,1,0,1,0
821436,36,other,direct,0,1,1,0
821276,195,popular,search,0,0,1,0
820785,133,corporate,referral,1,0,0,0
819203,184,popular,direct,1,1,0,1
814654,130,other,search,1,1,1,0
814654,160,corporate,direct,0,0,1,0
813727,217,popular,referral,1,0,1,0
810624,115,popular,referral,1,0,1,0
810027,117,popular,direct,1,1,1,0
806619,146,corporate,direct,0,1,1,1
806225,38,other,referral,0,1,1,0
805212,107,corporate,search,1,1,1,0
803685,21,popular,search,1,1,1,0
802522,30,other,search,0,1,0,0
801726,86,corporate,referral,1,0,1,0
801062,124,popular,referral,0,1,0,0
799244,33,popular,referral,1,1,0,0
799043,218,other,referral,1,0,1,0
797039,103,other,referral,0,0,1,0
796478,68,popular,search,0,0,1,0
796419,53,popular,referral,0,0,1,0
795857,48,popular,search,1,0,1,0
795172,64,corporate,referral,0,0,0,0
794669,159,corporate,referral,1,0,1,0
793010,99,popular,search,1,0,1,0
792153,23,corporate,direct,1,0,0,0
791342,158,popular,search,0,0,0,0
791270,193,corporate,referral,1,0,1,1
790067,195,corporate,referral,0,1,1,0
789749,46,other,referral,1,0,1,1
789485,75,other,direct,0,0,0,0
789458,31,other,referral,1,1,0,0
789313,72,corporate,direct,1,1,1,1
787699,170,other,direct,1,1,0,1
787378,219,popular,direct,0,0,0,0
787069,144,other,direct,0,1,0,0
786146,61,other,search,1,1,1,0
784817,40,corporate,search,1,0,1,0
784413,34,other,referral,1,1,0,1
783295,174,popular,direct,1,1,0,1
782615,24,corporate,referral,0,0,0,0
782185,212,other,referral,1,0,1,0
778654,180,other,direct,0,1,1,0
778185,77,popular,referral,1,0,0,0
778019,141,corporate,referral,1,1,1,0
774010,41,corporate,direct,0,1,0,0
773007,194,popular,direct,0,0,0,0
772273,47,other,referral,0,1,1,0
770204,21,popular,search,0,0,0,0
767656,119,popular,direct,1,0,1,0
766151,187,corporate,search,1,0,1,0
763477,99,corporate,search,0,1,0,1
761661,111,popular,referral,0,1,0,0
760684,115,popular,referral,0,1,0,0
760226,115,corporate,direct,1,1,0,1
760149,198,popular,search,0,0,0,0
759676,210,corporate,referral,0,1,0,1
758081,123,other,referral,0,0,0,0
755181,60,popular,referral,1,0,1,0
753866,204,other,search,1,1,1,1
753006,104,other,referral,1,0,0,0
752169,154,corporate,referral,0,1,0,0
751620,42,other,search,1,0,0,0
749761,194,other,search,0,1,0,0
748451,141,other,direct,0,0,1,0
744365,128,corporate,direct,0,1,0,1
743893,92,other,referral,0,1,0,0
743552,52,corporate,search,0,1,0,0
742878,117,popular,referral,1,1,1,0
742272,128,popular,search,0,0,1,0
741788,158,popular,search,0,1,1,0
740466,198,corporate,referral,0,1,1,0
740060,56,corporate,referral,1,0,1,0
738590,218,other,referral,1,0,0,0
737824,149,other,search,0,0,1,0
737745,156,corporate,search,0,1,0,1
737408,101,other,direct,0,1,1,0
735412,147,other,search,1,0,1,0
735374,105,corporate,referral,1,0,0,1
734749,36,other,direct,1,1,1,0
734168,54,other,direct,1,0,0,1
732450,200,popular,direct,0,0,0,0
732264,121,corporate,search,0,1,0,1
731774,88,other,search,1,1,1,0
731485,134,corporate,referral,0,1,1,0
731112,190,corporate,search,1,1,0,1
730895,59,popular,search,0,0,0,0
730066,73,other,search,0,0,0,0
729659,200,corporate,referral,0,1,0,1
729501,195,popular,direct,0,1,1,0
727341,121,other,referral,1,1,0,1
726657,218,other,direct,0,1,0,1
724635,124,other,direct,0,0,0,0
724449,176,popular,direct,1,0,0,0
723234,210,other,search,0,1,0,1
721016,172,corporate,referral,0,0,0,0
720764,177,corporate,direct,1,1,0,1
717831,97,popular,search,1,0,0,0
717580,200,corporate,direct,0,1,1,1
717260,96,corporate,search,0,1,1,0
716574,70,corporate,referral,0,0,0,0
716055,46,popular,direct,0,0,1,0
714629,166,corporate,referral,0,1,0,1
714270,192,corporate,search,1,1,0,1
713245,204,other,direct,1,1,1,0
712293,193,popular,search,1,0,1,0
712186,47,other,referral,0,0,0,0
711992,176,other,referral,1,0,0,0
711940,84,other,search,0,1,0,0
710936,176,corporate,search,0,0,0,0
708993,110,other,referral,1,0,1,0
706708,58,corporate,referral,0,0,0,0
705916,167,corporate,search,1,0,0,0
704885,179,other,search,0,0,1,0
702671,28,corporate,direct,1,1,1,0
700938,158,other,referral,0,0,0,0
700764,129,corporate,search,1,0,0,0
699607,172,other,direct,1,0,1,0
698606,33,popular,search,0,0,1,0
698255,48,other,direct,0,0,1,0
697239,174,other,referral,0,1,0,1
695896,88,corporate,direct,1,1,0,1
695390,132,other,search,0,0,1,0
694779,31,corporate,search,1,0,1,0
693773,142,other,search,0,0,0,0
693699,164,other,search,0,0,1,0
690453,141,other,referral,1,0,0,0
685485,157,other,direct,1,1,0,1
685173,109,other,referral,0,0,1,0
683564,192,other,search,0,0,0,0
683550,25,corporate,direct,0,0,0,0
680317,204,other,search,0,0,1,0
680072,136,popular,search,1,0,0,0
676130,153,other,direct,1,0,0,0
673835,64,corporate,referral,1,0,1,0
672666,216,other,search,0,1,1,0
671814,52,other,search,1,1,1,0
671454,193,other,direct,1,1,0,1
671176,58,popular,search,0,0,0,0
670450,84,corporate,search,1,0,0,0
670071,49,other,search,1,1,1,0
669619,129,other,referral,1,0,0,0
667773,123,corporate,direct,1,0,0,0
665616,34,corporate,search,0,1,0,0
664489,79,corporate,search,1,1,1,0
664069,160,other,referral,0,1,1,0
663392,174,other,direct,1,1,0,1
663301,198,corporate,referral,1,1,0,1
662824,101,corporate,direct,0,1,1,0
662643,203,corporate,search,1,1,1,1
662125,106,other,direct,0,1,0,0
661162,90,popular,referral,0,0,0,0
660670,117,popular,search,0,0,1,0
659795,210,other,referral,1,0,0,1
658220,208,popular,search,1,0,0,0
658174,34,corporate,direct,1,1,0,1
656617,72,other,search,1,0,0,0
655193,144,popular,referral,0,0,1,0
653826,46,popular,direct,1,1,0,1
652550,192,popular,referral,1,0,0,0
649835,149,popular,direct,1,1,1,0
649194,151,corporate,direct,0,1,1,0
648296,57,corporate,search,0,0,0,0
648284,209,corporate,referral,1,1,1,0
647990,213,popular,search,0,0,1,0
645171,156,other,search,1,0,0,1
641800,129,popular,direct,1,0,0,0
641349,175,popular,direct,0,1,0,1
640277,116,other,direct,0,0,0,0
638679,52,other,referral,1,1,1,0
637366,22,other,referral,0,0,0,0
635966,155,corporate,referral,0,0,0,0
635933,71,other,search,1,0,1,0
635632,119,other,direct,0,1,0,1
635113,211,corporate,search,1,1,0,1
634857,208,other,direct,0,1,1,0
634847,53,popular,direct,0,0,1,0
634676,172,popular,direct,0,0,1,0
634569,102,popular,direct,0,1,0,0
634441,20,other,direct,0,1,0,0
632956,127,corporate,direct,0,0,1,0
632775,183,popular,referral,1,1,0,1
632115,182,popular,referral,0,1,1,0
630033,82,popular,referral,0,1,1,1
627977,106,corporate,referral,1,1,1,0
627803,152,other,direct,1,1,0,1
626107,94,popular,referral,0,0,0,0
625093,85,popular,referral,0,1,1,0
623791,40,popular,direct,1,1,1,0
623784,106,other,referral,0,1,1,0
623259,155,corporate,referral,1,0,1,0
622140,142,other,search,1,1,0,0
621512,173,corporate,direct,0,1,1,0
620799,126,corporate,search,1,1,1,0
618907,135,popular,search,1,0,0,0
617286,123,popular,referral,1,1,1,0
616892,151,other,referral,0,1,1,0
616767,71,popular,search,1,0,0,0
616385,78,popular,direct,1,1,1,0
616167,166,corporate,referral,1,0,1,0
615836,191,corporate,search,0,1,1,0
614216,49,other,search,0,0,0,0
613472,104,popular,referral,0,1,0,1
612779,148,other,search,0,1,0,0
611877,109,corporate,direct,1,0,0,0
610695,59,other,referral,0,0,1,0
608206,90,other,search,0,1,0,1
607471,166,popular,direct,1,0,0,0
606277,187,popular,direct,0,1,0,1
605384,114,popular,search,1,1,0,1
604410,64,popular,referral,0,0,1,0
603603,187,popular,direct,0,1,1,0
603295,100,popular,referral,1,0,0,0
602993,108,other,direct,0,1,0,0
601935,60,other,referral,1,1,0,0
601409,145,corporate,search,1,0,0,0
600826,196,corporate,referral,1,1,0,1
599119,33,other,search,1,0,0,0
598463,119,popular,search,1,1,0,1
596990,126,other,referral,1,1,0,1
594470,107,other,referral,0,0,0,0
594288,176,popular,search,0,0,1,0
591913,154,corporate,search,0,0,0,0
591904,75,corporate,search,0,0,1,0
590744,207,other,referral,1,1,1,0
590141,57,other,search,1,1,0,1
589317,111,corporate,search,0,0,1,0
589209,116,popular,referral,0,1,0,0
588160,123,popular,direct,0,0,1,0
585599,82,other,search,1,0,0,1
585024,90,corporate,referral,0,1,0,1
584634,152,corporate,direct,0,1,1,0
582235,28,popular,search,0,0,0,0
582154,129,popular,search,1,0,1,1
581046,126,popular,search,1,1,1,0
580545,37,other,referral,1,1,1,0
578274,28,corporate,search,0,1,1,0
575211,34,other,referral,1,1,0,0
571849,167,corporate,direct,1,1,0,1
571734,57,other,referral,0,0,1,0
571388,89,popular,direct,1,1,0,0
571352,88,other,direct,1,1,0,1
570736,145,popular,direct,0,0,0,0
569253,179,popular,direct,0,1,0,1
569045,176,corporate,referral,1,0,1,0
568391,25,other,direct,1,1,1,0
567905,177,popular,referral,0,1,0,0
565623,102,corporate,direct,1,0,0,0
565385,129,popular,direct,0,1,1,0
563654,148,popular,referral,1,0,0,0
562572,102,popular,search,1,1,1,0
562480,63,popular,referral,0,1,0,0
561845,138,other,search,1,1,0,1
559374,148,other,direct,0,0,1,0
559329,117,other,search,1,0,1,0
559199,169,corporate,direct,0,1,1,0
557325,155,corporate,direct,1,1,0,1
556148,209,corporate,search,0,0,0,0
553499,175,other,search,0,1,0,1
551784,179,corporate,search,0,0,0,0
550128,33,corporate,direct,0,0,1,0
549419,109,other,direct,1,1,0,1
548801,187,corporate,direct,1,1,0,1
546549,50,other,search,0,1,1,0
545770,21,other,search,1,1,1,0
544380,202,other,referral,0,1,0,1
543971,134,corporate,direct,1,0,0,0
542620,147,popular,search,0,1,0,1
542527,55,corporate,search,1,0,0,0
541221,84,popular,direct,1,0,0,0
540816,25,other,direct,1,1,1,0
540265,97,popular,direct,1,0,0,0
539287,95,popular,direct,1,1,1,0
539147,212,popular,referral,1,0,1,0
538628,113,other,search,1,0,1,0
537712,137,other,referral,0,1,0,1
